sentence,label
ayamnya enakk tempatnya nyaman buat makan bareng,positive
cok lk ngrdoli nganmok,neutral
tukang parkir yang cewek attitudenya jelek tidak sopan tolong menejemen ganti saja orang nya marah marah terus tidak ikhlas melayani padahal bayar,neutral
warung idaman anak kos karena harganya yang murah dan rasanya yang nikmat dengan porsi yang sedang,positive
lama enggak kesini sekali kesini mengecewakan rasanya hambar bumbu nya sedikit dan kering banget,negative
nasi tempong bernilai itu murah rasa enak andai tempat lebih bersih dan memadai mungkin lebih baik,positive
kapan itu beli sudah menunggu menit makananku enggak di antar pas aku tanya katanya bentar sampai sejam belum di anter juga aku tanya lagi katanya bentar ternyta mieku notanya kena minyak enggak kelihatan nomor mejanya terus aku ambil sendiri aku judesin mas nya dan karena deh enggak suasana enggak aku makan mie nya malas banget kalo harus menunggu kayak begitu,negative
sial sudah kali beli ayam malah enggak ada sambelnya,negative
kalo enggak bisa ngulek blender saja atau sambelnya saya ulek sendiri saja halus beli yang ada sambel bawangnya tapi dikasih yang masih ada bawang putih utuh apa mungkin sekalian jadi lalapan terima kasih,negative
aku makan ada sini sama pacarku memang enak sih murah bisa refil wifi lancar tapi karyawannya berisik banget masa ada orang makan cerita kok keras banget sampai mukul meja ih kok begitu kerjanya hadueh,positive
nasi tempong legendaris khas banyuwangi rasa sambelnya pedas sekali dan banyak pilihan lauk untuk melengkapi sajian nasi tempongnya,positive
enak nasi dan es th ambil sepuasnya cocok untuk dompet dan hawa panas,positive
makan siang berdua perkara duduk di tempat duduk empat orang jadi masalah di suruh pindah di tempat duduk dua orang padahal yang duduk dua orang di tempat kursi tengah banyak tapi enggak ada suruh pindah yang semula jadi mod mkan jadi enggak mod pesan gacoan tingkat yang datang kayak punya temenku tingkat enggak ada pedesnya sama sekali mau duduk di atas tapi di palang enggak boleh naik itu di poto ada mbak yang duduk berdua dan bapak duduk berdua enggak di suruh pindah kenapa kita di suruh pindah tolong di tingkatkan lagi dari segi pelayanan terima kasih,negative
tempatnya mudah di temukan di pinggir jalan raya yang rame dan padat cenderung macet dekat pertigaan jembatan tunggulmas sebenarnya baksonya enak cuman rada asin banget bagi saya tergantung lidah masing juga sih untuk harga standar monggo di coba,positive
tempatnya bersih pelayanannyan bagus ramah dan menunya komplit berfariasi,positive
selalu jadi cabang kopi studio terfav sejauh ini layanannya oke tempatnya confi terus tukang parkirnya ramah juga cocok buat nugass,positive
mencoba yang promo beli gratis milihnya kopsus ada krim tapi yang dikirim susu murni putih tanpa kopi gratisan nya hijau teh juga enggak enak saran saja kalau bikin promo jangan stengah dong di niati mengasih yang terbaik ke konsumen supaya tetap laris kayak tetangganya pesenkopi,negative
pelayanan baik pancongnya mantap cirengnya enak murah harganyaa jam lagi,positive
enak banget juicy mienya dan baru merasai lumpianya mantab deh,positive
tempatnya nyaman dan bersih,neutral
tempatnya enakk banget menu lebih banyak dibanding gacoan biasa lainnya makanan diambil sendiri setelah bayar diri layanan pelayanan baik ramah cepat,positive
sekitar hari yang lalu ya saya makan langsung di outlet geprek kak mawar yang di bunga cengkeh ini waktu itu saya makan disana memang sudah dini hari sekitar jam set pagi tempatnya sudah beda ya dari yang terakhir dulu banget saya makan langsung disana jadi jauh lebih bersih dan lebih nyaman saja biasanya pesan langsung enggak ada masalah sih saya sering pesan ayam renyah via ojol cuma saya merasa kalo ayamnya sudah dingin saja enggak hangat kayak baru digoreng tapi saya kira itu gara gara diperjalanan saja makanya jadi dingin eh ternyata makan disana juga sama saja ayamnya enggak panas hangat sama sekali jadi agak eneg sih sumpah sambelnya saya sudah suka cuma kalo bisa diangetin lagi ya kalo mau disajikan ayamnya atau karena saya pesennya dini hari enggak paham deh semoga ditingkatkan lagi ya pelayanannya,negative
agak enggak jelas untuk pilihan baksonya karena semua dicampur jadi satu di pancinya maunya cari keju saja tapi kesulitan carinya karena semuanya mirip walau sudah ada tandanya keseluruhan rasa oke kok yang keju saja ya kuahnya tipe yang bening dan sayur e gratis ambil sebanyaknya boleh,neutral
mantap betoll sangat puas pelayanannya ramah,positive
kasir baik cantik ramah minuman manis makanan juga enak banyak pilihan menu,positive
halo kak ini saya barusan pesan minuman dan makanan darai shopee yang datang minuman doang cirengnya kemana ya tolong kalau jualan yang benar kembaliin duit gue meskipun cuma beberapa ribu tapi kalau enggak amanah enggak ikhlas gue tolong karyawannya diganti saja kalau enggak benar enggak ada otaknya,negative
cukup rame tapi penjual tetap ramah pas melayani porsinya banyak dan harga sopan di kantong pilihan lauk cukup variatif rekomendasi telor dadarnya kalo ke banyuwangi wajib mencoba kesini,positive
rekomendasi sekali sambelnya enak banget tempatnya juga bersih,positive
untuk makanan enak sih tapi airnya sering mati jadi sangat bingung sewaktu mau cuci tangan,positive
enak banget sering makan di sini harganya terjangkau,positive
nyaman banget buat nugas sama nongkrong disini harga murah dan anak kos ramah sih,neutral
geprek andalan,positive
pelayanan lambat apalagi gd drefer ojol sama sama ada bawa pulang sama sama bayar sama sama cuma minuman tetap saja ada belakang kan,neutral
sekarang rasanya berubah malah kayak mie sarimi pedas sama kecapnya di kurangi jadi gaenak kayak bukan gacoan,negative
bagus pelayanannya ramah mbak nya cantik layanan oke makanan murah andalan untuk nugas wajib coba,neutral
suka banget sama tempat ini pelayanannya kilat kakaknya pada ramah semua vibesnya enak terus yang paling penting harga murah meriah pas banget buat anak kuliahan yang lagi cari tempat nongkrong murah dan nyaman ini sih definisi bestie kantong mahasiswa banget,neutral
tempat makan favorit dekat dari rumah,positive
geprek kak mawar buka jam bisa di urutan via grabfood gofood dan shopeefood,neutral
menurut saya untuk makanan pelayanan bintang ramah tapi sayang nya untuk parkirnya menurut saya agak kurang relevan saya bungkus agar saya hemat untuk dikost itupun bungkus nasi telor dan enggak berjalan lama malah ditarik parkir memang sih k tapi kalo terus an juga kitanya merasa rugi sebab ojol dll saja yang notabene nya sama sama bungkus kenapa tidak ditarik mohon segera ditindak lanjuti tanpa tukang parkir juga geprek kak mawar menurut saya sudah kondusif,neutral
menunya nyaman untuk nugas menu nya enak enak dan harganya pas untuk anak kos,positive
sistemnya baru tapi bukannya ada perbaikan malah semakin buruk apalagi sistem online makanan disini lebih diutamakan yang makan ini menunggu pesanan hampir jam gila,neutral
pelayanan buruk sangat enggak cowok enggak cewek sama saja sangat mengecewakan parah rasa ayamnya juga terlalu over penyedap nya serasa makan tepung masako beda sama yang di siguragura tolong di tindak lanjutkan pegawainya kak terima kasih,negative
makanann nya enak pelayanan nya ramah atas deh,positive
pelayan kurang ramah dan gaterkesan bersih higienis bisa ditingkatkan lagi kualitas controlnya,negative
rasa minumannya enggak sesuai takaran masa x beli rasanya enggak konsisten dan warna kopinya sama enggak dk kasih catatan jadi bingung mana yang dc dan mana yang coba mbknya agak judes,negative
bakso enak relatif murah kuah kurang nendang bebas sayur and mie bebas ambil tempat sempit dengan pengunjung yang banyak pembersihan daerah makan kurang parkiran lumayan luas tapi didepan ruko ruko sebelahnya,positive
tempatnya oke juga makanan oke cuma menunggu nya lama banget padahal sudah jadi tapi enggak dipanggil panggil masak menunggu hampir menit akhirnya pembeli yang kedepan tanya apa sudah selesai ternyata sudah selesai tapi enggak dipanggil sama sekali yang antrian duluan malah ketinggalan sama antrian baru kayak perlu dibenahin deh banyak yang enggak siap juga dan tukang crewnya kayak keteteran masak ada sepatu yang kelihatan dari luar kayak enggak sopan begitu di dapur juga semga ada kemajuan deh,positive
nyaman dan pelayanan yang baik,neutral
tempat makan favorit anak kos karena harganya yang cukup murah namun menurut saya tepunh ayam krispinya agak terlalu asin dan mienya terlalu matang beberapa kali saya pesan di sini juga ukuran ayam krispinya sangat berbeda dan variatif kadang besar dan karang kecil meskipun porsi sambalnya cukup banyak namun pilihan sambalnya dari dulu hanya saya harap ada pilihan sambal baru untuk menarik konsumen lebih banyak dan meningkatkan kepuasan mereka,negative
sangat buruk makanan ayam dalam kondisi dingin ukuran ayam kecil dan kering tidak dapat koya meminta sambal a di kasih b pelayanan pelayanan sangat jutek dan cuek kasirnya seperti menyepelekan konsumen tidak di kasih nota tempat dan suasana kamar mandi kotor dan bau tempat makan lantai kurang bersih terutama bagian tangga naik licin karena ada tumpahan minuman sangat membahayakan suasana makan yang pengap kipas tidak bisa menyala sudah makan pedas keringetan kipas nya enggak nyalan,negative
datang antri oke dikasih menu barcode sampai dikasir dilayani dengan mudah dan cepat sewaktu mengambil makanan tidak ada info kordinasi dari pegawai nya cuman ditaruh dimeja saja jadi untuk orang yang belum pernah mau ngambil langsung takut punya orang lain dan juga sistemnya masih kurang fleksibel karena banyak yang antri tapi tidak mengambil karena mungkin masih menunggu pesenannya sampai pesenan orang lain tidak bisa ngambil keseluruhan suasana ruangan tempat okelah nah yang jadi masalah ketika kita lagi makan es krim ada pegawai entah bagian pengawas melihati mulu jadi mau menikmati agak gusar lalu ketika makan belum selesai tiba tiba pegawai yang bagian ambil tempat kotor datang ngambilin padahal istriku masih posisi makan es krim belum selesai okelah kita masih memaklumi karena kita pikir cuman ngambil piring saja lah ternyata meja juga dibersihin loh aku dan istriku jadi tambah risih dong padahal posisi tempat juga enggak mendesak enggak ada pelanggan yang bingung tempat ada pun itu yang rame rame sedangkan gua cuman kursi dan itupun ada yang lebih lama dari kita enggak dibersihin padahal juga sudah selesai dan akhirnya kita masih tetap nglanjutin makan es krim tapi ya begitu tetap saja masih diliatin akhirnya ya cepat cepat deh pulang ku pikir karena aku sering makan di mie gacoan mau coba ditempat yang baru bakal lebih enak ternyata buruk deh baru kali ini gua makan bayar dan waktu disitu juga masih bentar sudah kayak diusir saja buat manajemen tlng ya dikondisikan lagi pegawai nya apalagi buat yang cowok kelihatan kayak pengawas itu kalo memang mau atur pembeli biar cepat gantian tempatnya dicermati dulu mana yang baru mana yang sudah lama disitu karena kita juga pas plng ada tuh abang yang meskipun makanan dimeja sudah enggak ada tapi masih santai saja sekian terimakasih,negative
rasanya enak sambalnya mantap makanan murah meriah dengan porsi yang luar biasa,positive
gepreknya enak teruus apalagi sambel bawangnya juaraa sudah berkali beli disini tapi baru kali ini makan ini tempatnya disarankan buat nugas atau nongkrong bareng teman,positive
enak mantap sukses selalu geprek kak mawar,positive
bakso nya enak,positive
tidak menerima pesanan menu nasi geprek komplit sedangkan di ambil gojek lengkap dan ada sedangkan saya beli langsung karyawannya seperti janjian untuk tidak menerima menu nasi dengan alesan semua nasi tidak tersedia dari awal datang mbak kasir kayak sudah enggak senang ada pelanggan melihat enggak enak,negative
baik banget tempatnya nyaman,neutral
daftar menu tidak sesuai harga asli,neutral
enak buat nugas minuman dan makanannya enak banyak colokan listrik buat caskeyboard key name pelayanan ramahh,positive
pesan makanan ganda mawar sayap lewat ambil sangat tidak memuaskan sayap nya hanya tulang dan tepung krispi seperti makanan sisa diolah kembali sayap ayam nya sangat keras sangat sangat mengecewakan,negative
salah satu tempong yang dituju kalau ke banyuwangi ada banyak pilihan lauk dari mulai ikan cumi hitam ayam udang dan juga pepes tongkol harga murah porsi banyak dan kenyang disini tempatnya sederhana untuk kebersihan kurang tempat makan kurang nyaman apalagi kalau habis hujan banyak sekali lalat meja dan lantai sekitar tampak kurang bersih,positive
mantap tempatnya sangat nyamann,neutral
geprek kak mawar enggak ada duanya kalo makan di kak mawar bebas isi ulang es th sama nasi geprek mozzanya rekomendasi pokoknya kesini tuh cuman es th sama geprek saja sudah puas harganya juga murah banget pelayanannya ramah jadi kalo laper ya pasti kesini,positive
tidak sesusai ekspektasi lebih enak mbok wah capek antrinya enggak jelas yang belakangan dikasi dluan yang dluan dikasi belakangan pokoknya mau dapat dluan harus nyerobot rasanya hambar dari ayam lele hati dan juga sambelnya hambar tidak sepedas tempong lain nya cuman nilai plusnya hanya menang murah saja,negative
temopat makan buka jam ramah parkir motor ada yang paling penting byar parkir rebu,neutral
tidak sesuai pesanan menunggu lama bayar kembalian lemot,negative
cepat respon dan aman dikantong buat jomblo yang belum kerja disarankan,neutral
yang terbaik koyor sepuasnyaa bagi pecinta tetelan wajib hadir ajib banget pokoknyaa,positive
tempat lantai agak gelap karena lampu dan pencahayaan sedang diperbaiki saran kucing temboknya di pilih yang warna cerah misal oren atau merah sesuai makanannya hehe untuk lantai nya terang dan luas banyak tempat duduk,neutral
tempatnya nyaman fasilitas nya baik dan cukup lengkap harga nya juga terjangkau untuk semua kalangan,neutral
mohon maaf sebelumnya untuk atasannya tolong di perhatikan lagi kualitasnya ya soalnya ini dagingnya masih ada darah ya ini mau di kasih makan manusia atau hewan,negative
harga di daftar menu lain di pembayaran kasir lain enggak konsisten juga sebelum nya k dapat es th gratis refil sepuasnya tapi sekarang malah es tehnya berbayar,neutral
pelayanan sangat lama kecewa banget sama geprek ini,negative
baksonya mantap,positive
buat makananya enak tapi untuk tempat makannya kurang nyaman lantai licin dan piring bertumpuk di meja karena indak langsung dibersihkan sama pelayannya untuk harga murah meriah,positive
tempat nya enak buat makanan sama minuman nya juga kantong mahasiswa banget apalagi kalo beli yang beli get buat rasa nya juga enak langganan banget disini buat nugas juga nyaman,positive
sesuai motto pujaan anak kos enak murah porsi banyak enggak ada yang bisa dicela dari restoran satu ini,positive
sumpah untuk layanan nya cepat makanan nya juga enak bumbu pedas nya terasa banget suasananya juga sejuk menurutku tempat gacoan di sawojajar ini yang paling niat dan paling ramah yang pernah saya kunjungi keren keren oh my dewa sukakk,positive
lokasinya ada di sigura gura mudah dijangkau karena ada dipinggir jalan yang ramai pertama waktu kesini sih harganya seperti peskop rbkeyboard key name an saja lumayan murah buat anak kosan tapi sayangnya layanan nya kurang oke enggak paham juga mungkin pembagian jobdesknya semrawut apa bagaimana ada yang sibuk kerja ada yang duduk saja enggak saling nge sampul pekerjaan teman satu sama lain jadinya antrean super lama aku datang jam an cuma pesan kopi sama hijau teh saja readynya jam dan mungkin bisa jadi masukan buat kopi studio nih ya kalau memang pelanggan disuruh menunggu lama harusnya ada pramusaji yang antar pesenan ke pelanggan bukan malah pelanggan disuruh menunggu lama fyi nih guys tempat nongkinya itu ada di lt sedangkan pesennya di lantai terus ada tempat duduk buat menunggu pesenan kalian siap terus disuruh bawa sendiri keatas enggak apa apa sih kalau konsepnya mandiri tapi jangan sampai pelanggan disuruh menunggu lama begitu terus buat rasanya sih aku kurang suka karena kemanisan kopi susu creamy tapi rasa kopinya enggak kerasa dan buat tempatnya diatas itu ada ruang yaitu berac dan merokok daerah enggak luas enggak sempit juga tapi super berisik enggak disarankan buat yang mau rapat kerkel ngerjain skripsi apalagi semoga jadi evaluasi biar bisa lebih baik ya kedepannya,negative
bisa bayar pakai gopay shopeepay dan dapat cashback,neutral
pak parkirnya tolong dong kalau ada yang kesusahan di membantu lebih ramah lagi barusan saja mencet tombol buat ambil karcis tapi enggak bisa sama orangnya dicoba sambil judes padahal juga tetap enggak bisa kalau lagi enggak suasana jangan buat orang enggak suasana juga dong pak mau makan jadi enggak suasana gara gara di jutekin orangnya keseluruhan pelayanan cepat makanan juga enak kayak di gacoan gacoan lain,positive
dari awal sudah bilang kalau kentang enggak pakai garam tapi masih tetap pakai garam padahala buat anak kecil karena kalau dikasih garam mengasih nya banyak banget kayak makan garam sendok untuk pancong kata nya habis seharus nya harus ada stok dong biar enggak kehabisan akhirnya dibawa pulang pancong nya meja nya kotor indak diberesin kalau indak meminta di beresin,negative
pelayanan okee bagus bagus tempat nyaman,neutral
kecewa sangat pesan ayam geprek via shopeefood kok malah enggak dkasih sambel mana dua duanya yang teliti dong,negative
ayam geprek nasi nya tidak ada lauk tahu nya tidak bisa refil nasi padahal tulisannya refil nasi serta es batu untuk es th nya sudah cair dan juga meja meja belum bersih banyak sisa makanan belum dibersihkan dan pegawai tidak pakai masker padahal ada aturan tertera pegawai tidak pakai masker gratis tapi tidak gratis saya pakai jaket merah barusan,negative
pelayanan lama minta lebih menunggu,neutral
tempat bersih pelayanan ramah,neutral
saya pesan minum milo disini namun yang saya dapatkan milonya basi sudah bau asem pada akhirnya saya komplain ke kasir untuk diganti namun pelayanannya tidak ramah,negative
tempatnya nyaman bernilai itu untuk dicoba,positive
harga terjangkau bagi mahasiswa tempatnya nyaman,neutral
rabu juli kesini siang tempat jadi dengan tujuh chiken pelayanan buruk pegawai kurang profesional kasir wanita dan satu pegawai wanita terlalu banyak bercanda kasir kurang komunikatif saat ditanya rekomendasi makanan kurang bisa menjelaskan pegawai pria kurang cekatan dalam bekerja,neutral
enakk banget disinii,positive
enak si tempatnya buat yang suka me waktu kayak aku makanan sama minumnya juga enak apalagi cookies dan krim nya favorit banget,positive
pelayanan luama dan semua pekerja tidak pernah menggunakan masker,neutral
sambel tempong nya enak sekali,positive
tempat lumayan enak haarga murah favorit menu saya dcream ssanngat eenak,positive
terbaik banget apalagi sambelnya,positive
okee sih untuk menu dan harganya tempatnya juga oke tapi kadang banyak sampah bekas pelanggan mungkin bisa dikasi tulisan sampah dibuang sendiri karena memang ada tempat sapah di depan pintu keluar lantai,neutral
nyaman enak,positive
suka banget mam gacoan di sukun tapi semalem agak kecewa karena pesan mie gacoan lv rasanya beda enggak kayak sebelum nya makan silahkan balikan rasa mie gacoan,negative
pelayanan lambat enggak seperti sebelomnya enggak membuat baik malah membuat buruk,neutral
saya sedikit kecewa karena makanan saya salah yang saya dapatkan dingin semua saya pesan dan siomay itu dingin kalau es nya masih dingin bagus pesanan urutan sama diberikan tidak sama sangat disayangkan outlet sebesar ini kurang sekali di pelayanan diri layanan semoga dapat berbenah ya,negative
harga sesuai dan pelayanan cepat,neutral
beli ambil awayy eh ada rambutnyaa jadi enggak selera makan,negative
tempatnya nyaman dan luas harga bernilai itu untuk pelajar,neutral
beritahu kak mawar sukun lauknya dingin nasi bubur tehnya teajus harga lebih mahal orang rbkeyboard key name,negative
makanan enak dan murah dekat penginapan,positive
pelayanan baik bersih rapi,neutral
pelayanannya ramah juga cepat enak banget sebelah tempat kerja,positive
meminta bumbu gule saja gasikasih karena yang di beli nasi yang paket padahal di keterangan paket bisa meminta laos sama bumbu gule meminta bumbu saja enggak dikasih pelit banget mana ayamnya juga kecil buat yang baca ini mending makan ke tacinay saja k dapat ayam sama es th sepuasnya lebih worhit dari pada kak mawar ini,negative
sambelnya dadak ngulek jadi enak segar pesan es jeruk ternyata disini es jeruk nya pakai sirup langsung kesel di desa begitu loh kenapa enggak pakai jeruk nipis atau jeruk peres kan banyak atau ada menu ada tulis sirup rasa jeruk bukan es jeruk makan porsi nasi tambah ayam kampung dan porsi nasi tambah ikan pari minum es jeruk th tawar totalnya,negative
saya ceritakan pengalaman kesini sangat bagus dan harganya murah,neutral
enak sekali nyaman,positive
enak sih gacoannya pelayanannya juga oke cuman somay nya adem eneg kayak kurang mateng begitu ada beberapa bulu juga l selebihnya oke kok,negative
pelayananya cukup baik enggak ribet sangat memuaskan,neutral
tempat cukup nyaman di lantai ada banyak meja pelayanan cukup baik rasa ayam geprek nya enak untuk makan ada lantai pembeli harus mandiri ya membawa sendiri jika ingin makan di lantai,positive
pelayanan oke pembayaran qris hanya memudahkan transaksi pelayanan ramah,neutral
mienya puedes enak bukan pedas jahat udang keju sama udang rbutannya rekomen,negative
kenapa sekarang enggak ada refil nasi ya padahal dulu andalan banget ketika lapar tengah malam soalnya bisa refil nasi sekarang enggak ada mana ayam kecil banget,negative
kopi studio menawarkan aneka pilihan minuman mulai dari kopi th matcha taro coklat cookies dan krim dan sebagainya rasa minumannya enak dan menyegarkan selain minuman mereka juga menawarkan aneka pilihan makanan mulai dari,neutral
tempatnya luaas genap rame tapi yang indoor sepi jadi cocok buat nugas,neutral
salah satu otlet yang disarankan untuk di coba semangat buat para pegawainya,positive
awak nya ramah ramah,neutral
tempat nya nyaman banget dan kasir nya ramah,neutral
tempatnya nyaman bersih makanannya enak,positive
pelayanan sangat lama,neutral
dinginn ayamnya,negative
pelayanan lelet kalo cewek masih maklum kalo cowok kerja klewas klewes minggu jangan shift malam jam pagi buat ada marahi orang masak ia orang beli geprek menunggu sampai menit lebih,neutral
higienis mantap,positive
nasi ada kombinasi jagung dikit lebih nampol sambelnya beeghh pedasszznya heboh,negative
makanan rumahan yang sangat sederhana namun uenaakk sambal sayur pilihan lauk beragam harganya juga tergolong ramah dikantong pelayanancepat walau rame sekali,positive
pesanan ambil jauh selalu dapat yang rasanya kurang pesan mie gacoan lv tapi pedas banget kayak lv bumbunya terlalu pucet jadi kayak mie hompimpa rasanya cenderung hambar,negative
puedess padahal deh pesan yang sedang terasinya kerasa banget buat yang enggak terlalu suka aroma terasi yang kuat mending meminta dikurangi,negative
banyak promosi buat aku yang anak kos,neutral
tempatnya nyaman buat nugas dan makanannya enak enak,positive
kopi studio ter nyaman di malang tempatnya enak apalagi kamar ac nya cocok untuk nugas,positive
ambil nasi sepuasnya ambil minum sepuasnya rasanya enak juga kok apalagi aku suka yang pedas pedas,positive
tempat nya nyaman dan juga pelayanannya cepat,neutral
mengutamakan untung ketimbang pelayanan habis makan yang ada sakit perut porsi orang serakah sudah piring plastik mahal lagi cukup sekali az kuliner di sini tertipu peta,negative
saya kesini kenapa ya kalo pas pesan mbak kasirnya ulangi urutan mengomong nya cepat banget sedangkan dengan aku yang menurutku orderku sudah benar dan tidak mau lama lama mengantri karena belakangku juga agak panjang jadinya yaudah aku iyain saja pesananku yang menurutku itu sudah benar dan eh ternyata salah dan enggak bisa ada tukar karena katanya sudah masuk apa itu aku tidak tahu dan karena aku enggak suka aku berniat untuk ambil jauh saja dann kenapa harus antri lagi untuk beli packaging kenapa enggak langsung bayar saja di bagian pengambilan dan untuk ambil jauh bungkus saja harus mengantri lagi kecewa sih padahal sudah beberapa kali ke gacoan baru ini merasa sangat disayangkan,neutral
pelayanan terlalu lama satu jam lebih,neutral
menu sayap ganda dan ayam pedas alas korea ini memang tidak utama utama bikin lapar tapi rasanya pantas untuk diulang,positive
enak harga lumayan murah tempatnya juga nyaman hanya saja terkadang tisu tidak di stok ulang dan sandi wifi yang tidak bisa digunakan,positive
malam hari saya pesan ayam geprek setelah itu belum langsung pulang ke kos karena masih beli nasi goreng dan nunggunya lama banget dan setelah sampai kos baru saya buka ternyata yang satu tidak ada ayamnya hanya sambal dan tahu saja kemudian saya langsung balik lagi kesana untuk konfirmasi tapi mbaknya kayak enggak percaya padahal memang benar benar enggak ada ayamnya dan saya enggak bohong tapi tetap ditambahin ayam kok sama mbaknya mungkin mbaknya enggak percaya karena saya belinya sudah lama tapi kok baru konfirmasi ya wajar sih perlakuan mbaknya pas waktu awal beli senyum manis tapi setelah kedua kali saya kesana ekspresinya jadi beda senyum sih tapi kayak sinis begitu kalau ada cctv nya mungkin bisa dilihat mbaknya memasukkan ayamnya atau enggak positif berpikir saja sih mungkin mbaknya lagi capek,negative
tempatnya enak makan disini luas,positive
harga terjangkau tempat bersih nyaman pelayanan ramah dan rasa sesuai dengan lidah,positive
enak harga pas,positive
kemarin beli dimsum yang dtng tidak sesuai pesanan oke saya maafkan hari ini pesan mie gacoan lv paper size yang satu cp rasanya hambarr cuma manis saja dan satu nya lv paper size serasa lv paper size tolong di perbaiki,negative
pelayanan makan ini lama enggak seperti yang sudah tutup di taksi ciliwung cabang ciliwung tinggal kenangan,neutral
enak banget tempatnya juga mendukung fasilitas dan pelayanan sangat atas,positive
harga sangat terjangkau waktu tunggu agak lama terutama saat makan siang ada parkirnya banyak paket menarik bisa dibungkus rasa lumayan enak,positive
eh tolong ya kalo kasih pesenan pelanggan itu yang benar kak saya lagi capek capek nya dan laper tapi pesenan nya enggak sesuai pesan tingkat malah dikasih tingkat dan hambar allah kak tolong diperhatikan lagi ya kak saya enggak tega kasih bintang jadi tolong dilihat keluhan saya pls saya gajadi makan karena enggak kuat pedas padahal lagi laperr aa,negative
pelayanan lama menit lebih menunggu,neutral
pesan makanan jam pertama wajar kita nggu tapi lama kelama an kok enggak datang sampai orang yang pesan sebelum kita makannya sudah slesai akhirnya komplain baru jam siang makanan datang sampai minuman habis tapi sebagai ganti komplain kita dikasih pangsit seporsi dan untuk pelayanan kasir saat itu memang hanya ada kasir yang bertugas sedangkan antrian kasir reguler lumayan panjang ke blkg tetiba ada ibu ibu datang dari samping utama nylonong saja dan dilayani oleh petugas kasirnya alangkah baiknya bisa dilihat dulu kali ya urutannya atau difungsikan lagi pembatas antrinya jika memang dirasa kewalahan supaya enggak ada lagi yang nylonong dari samping dan kejadian seperti itu tidak terulang kembali semoga dengan adanya kritik dan saran ini bisa meningkatkan layanan dengan lebih baik lagi,neutral
pesan tingkat tapi enggak ada cabenya ini bagaimana ya udaa menunggu lama ternyata enggak sesuaii ekspektasii kecewa banget,negative
tempat buaguss nyaman enak buat nugas sama nongki,positive
kurang dari es mending tambah harga dari pada cuma segini,negative
tempat paling favorit di sini yang belum ada tandingannya kalau masalah per mie an untuk saran mungkin lebih ke porsi nya saja karena setiap orang kadang berbeda porsi dan setiap saya datang kesini porsi nya kadang berbeda beda untuk itu semoga bisa lebih baik lagi ke depannya dan semoga bisa lebih diperbanyak lagi menunya hehehe terima kasih banyak,negative
banyak pilihan lauk sambal tidak terlalu pedas tapi kurang bersih karena si mboknha ambil lauk dan lalalan pakai tangan dan bayar pun ke si mbok yang sama,negative
daerah outdoorr bau sampahh mbk nya rodok enggak mudeng pesan ada kasih ovocheese kosong baru bilang setelah menunggu beberapa minta ah payah kopi studioo ada cbang ini,negative
rasa biasa saja harga diatas rata sego tempong lainnya,neutral
tempat nyaman rasa mie nya enak pelayanannya juga baik ramah,positive
dapat mie kayak begini kali tapi dalam kurun waktu yang berbeda ini konsep mienya memang menyatu begini kah wkwk katanya kalau dapat mie kayak begitu suruh meminta ganti tapi keburu laper soalnya pelayanan lama,neutral
pesan mie gacoann tingkat pedess e jangan enggak umum koyok tingkat jane takeran e ngawurr po piyee iki,negative
baksonya enak bisa ambil sendiri juga tempat lumayan luas ada parkirnya juga jadi aman,positive
lumayan lah ya secara keseluruhan sudah enak tapi pelayanan menurut saya kurang,positive
harga murah dan enak cocok buat banget sih buat anak kost,positive
tempatnya nyaman ada indoor dan juga outdoor terus karyawannya ramah semua pokoknya rekomendasi banget mampir ke sini,neutral
lama panas kotor memanggil systemnya nomer ganda sudah bunyi tapi makanan belum siap,negative
maaf bintang karena aku datang berdua di suruh ambil yang kursi sedangkan banyak banget yang berdua tapi duduk nya ambil yang orang anjir lah perasaan gacoan di tempat lain enggak kayak begini deh,neutral
makanan geprek mozarela kejunya gosong dan pahit enggak enak buat makan disini karyawannya enggak bisa masak,negative
masih siang baksonya banyak yang sudah habis es jeruk nya lupa dikasi gula bakso sudah habis baru diantar jeruknya,negative
baru kali ini beli geprek kotaa keras banget mungkin yang goreng buru dan apinya dibesarin jadi keras banget enggak kayak biasanya,negative
tempatnya mewah beda dari outlet gacoan pada umumnya,neutral
pelayanan baik dan ramah makanan dan minumannya enak dan tmpatnya cocok untuk mahasiswa,positive
tempat nya kotor di meja enggak ada tisu mahal juga krupuk kak air mineral kecil juga mahal masak beli pentol sudah an,neutral
bagus tempatnya luas dan nyaman,neutral
pelayanannya ramah cepat tempat nya bersih dan luas,neutral
kurang disarankan untuk wfc karena colokan enggak begitu banyak terus kayak aga rusak juga indoor maupun outdoor untuk mienya juga benar benar berminyak guys iyasih pakai sambel tapi kayak ditumpah minyak loh,negative
enak dan mantap,positive
banyak promosi asik cocok buat anak kost,neutral
pelayanan makanan tempat dan harganya sangat memuaskan,positive
suka tempatnya cukup luas pelayanan juga ramah harganya murah wastafel juga sudah ada di kedua lantainya untuk porsi ayamnya cukup besar dan pastinya bebas ambil untuk nasi bumbu dan serundeng nya tersedia juga bebas wifi tinggal tanyakan ke staf untuk kata sandinya untuk lokasi parkirnya di depan jadi satu dengan parkir ruko lainnya,neutral
