sentence,label
lauknya banyak macamnya tempat duduk banyak sambelnya ruarr biasa mantul coy cuma parkir mobil tidak ada,neutral
tempat ber ac nya rada kotor enggak disapu makanan oke layanan oke lah,positive
ayam enak apalagi sambelnya tuh enak banget cocok buat mahasiswa,neutral
mantap banget buat yang mau tinggal berjam jam buat nugas si oke banget apalagi buat kantong mahasiswa tempatnya luas ada musholah juga daan ada makan berat juga nasi,positive
harga nya murah kasirnya ramah tempatnya bagus,positive
sambalnya mantap bumbu pecelnya enak lodeh superr,neutral
makanan enak,neutral
makanan indak ada yang siap salah kasih menu makanan underated indak rekomen kurang higenis pelayanannya buruk sikap peringkat,negative
pelayanan di cabang sigura gura ini sangat buruk tidak sesuai yang di intruksikan padahal sudah jelas saya pesan sambel korek pedas sampai mengatakannya x dan yang saya kecewain sudah saya bela membela hujan hujanan ke outletnya karena ingin sekali makan sambel korek pedasnya eh malah sampai rumah yang diberikan bukan sambel korek pedas dan satu lagi saya tidak dapat es th padahal teman saya sebelumnya beli dapat gratis es th perbaiki cara kerja karyawanmu,negative
tempatnya luas selalu murah harganya pelayanannya ramah pokok cocok buat nyantai pokok bagus banget si,positive
nasi tempong ter bernilai itu di banyuwangi enak dan pelayanannya ramah,positive
pelayan sakit sangat mengecewakan yang panggilannya ham ham itu omongannya tidak bisa di jaga,negative
enak cuma pelayanannya agak lama harga terjangkau,negative
mosok ganti menu saja gaoleh ambek kasir e,negative
untuk semua dari pelayanan makanan dan fasilitas tergolong baik,positive
menu ramah di kantong pas untuk tongkrongan anak kuliahan tempatnya nyaman banget makanan dan minumannya juga lezat tambah ada pilihan daerah indoor maupun outdoor yang luas suasananya bikin betah berlama lama cocok buat nongkrong santai nugas bareng atau sekadar kualitas waktu sama teman,neutral
enak banget kasir nya ramah,positive
memang geprek kak mawar ini langganan mahasiswa apalagi dekat dengan kampus rasanya enak murah dan porsinya banyak,neutral
pelayanannya ramah banget tempatnya enak buat nugass,positive
tempat nya enak tetapi l masih belum bisa ditempati,negative
sambelny kak mawar enakk nasiny bisa ambil sendiri suka banget sama bumbuny,positive
pelayanan cepat meskipun antrian panjang suasana sangat mendukung untuk bawa anak anak,positive
saran saja kak untuk nasinya lebih diperhatikan lagi soalnya kadang dapat yang keras oiya lagi untuk sambelnya juga terkadang pesan yang enggak pedas tapi dikasih yang pedas keseluruhan makanannya sudah enak,neutral
lelett lemott sudah lah menunggu sejam sudah jelas jelas makan ini malah di ambil jauh enggak sesuai pesanan lagi enggak lagi deh,negative
mie gacoan cabang sawojajar memang cabang yang terbaik pelayanan saat kita baru sampai hingga makanan datang sangat membuat kita puas untuk rasa tidak bisa di ragukan lagi suasana juga sangat nyaman apalagi saat makam bareng teman atau keluarga sangat sangat disarankan,positive
masakan enak sistem ordernya bagus tapi kurang nyaman kita masih asik disitu piring keburu di ambil terkesan sedikit mengusir ya dan uang parkirnya agak beda sih per motor mau keluar agak susah ambil motor eh enggak dibantuin sama tukang parkirnya semoga lebih ditingkatkan lagi kenyamanannya,negative
nasi dan th bebas isi ulang,positive
bersih dan pegawainya menyenangkan,positive
cukup menyenangkan tapi minuman es jeruknya kalo boleh yang di peras jeruk asli bukan jeruk sasetan marimas,neutral
sambalnya mantap lebih enak makan nya pakai telur dadar tambah minum th hangat,neutral
okelah pelayannya kurang cekatan,negative
tempatnya panas banget genap ada ac nyala tapi enggak ngaruh sama sekali karyawan jarang mengecek ke atas terdapat sampah berserakan saya tau konsepnya diri layanan tapi sebagian besar sdm indonesia tidak memahami hal tersebut jadi harus terus di cek kebersihannya yang paling parah wifi mati nyala terus kalo memang enggak niat pakai wifi yauda copot saja sekalian semoga dapat berbenah thx,negative
ini barusan saya urutan shopeefood saya meminta tanpa tahu sudah saya tulis catatan di menu enggak mau tahu enggak mau tahu alergi tetap ada kasih malas mau makan jdinya lain kali tolong di baca,negative
makanan sama tempatnya enak pelayanannya ramah,positive
ketemu tomat ranti di toraja ketemu makanan dengan sambal tomat rantinya di banyuwangi dalam satu piring nasi tempong yang selalu ada pasti sambal tomat ranti kulupan bayam rebus tempe goreng tahu goreng perkedel jagung dan ikan asin sementara lauknya bisa memilih mulai dari ayam telur lele dll,neutral
memang tempat makan anggaran anak kos banget sih murah enak kenyang enggak heran kenapa slogan nya pujaan anak kos untuk geprek renyah sama ganda mawar sayap paling favorit harga nya sama sama rp paper size sebelum nya rp untuk tempat nya bebas wifi dan cukup luas karena terdiri dari lantai,neutral
pertama kali mencoba pas lagi promo membuka di nginden surabaya dapat menu ayam geprek mozarela sambel ayamnya enak sambalnya puedes mantab banget bagi yang suka pedas ukuran es tehnya juga pas tahunya enak nasinya lembut tempatnya sejuk ada yang duduk dan ada lesehannya juga sayangnya mozarelanya aneh stafnya ambil dari botolan dan terlalu kental saking kentalnya tutup botolnya dibuka dan kejunya diambil pakai sendok itupun rasa kejunya dikit banget sempat enggak yakin kalo itu keju mozarela asli,negative
pedesnya mantap harganya juga ramah di kantong anak kost,neutral
mienya sudah dingin pangsit gorengnya juga banyak padahal sudah menunggu menitan mengira mienya bakalan masih panas ternyata dingin dan sedikit belum matang,neutral
geprek kak mawar masih ada namun memang ukuran ayam nya sekarang mengecil rasa masih enak sayur nya segar di buatkan langsung bebas isi ulang es batu nasi serundeng dan th tempat strategis wastafel bersih toilet bersih dan wangi tingkatkan terus pelayanannya,negative
tempat kerja yang nyaman dan wifi yang cepat,positive
tempatnya nyaman banget cocok buat nugas makanan wort itu banget atas,positive
rasanya enak dan nasinya bisa refil cocok buat kost,positive
pelayanan nya lama banget aku takeaway dan orang belakang juga rata takeaway tapi aku enggak dipanggil sampai orang yang dibelakang ku sudah dipanggil semua orang depanku yang makan ditempat sampai sudah pulang tolong diperbaiki,negative
favorit sih ini,neutral
sangat gembira bisa ke sini bareng teman banyak piliham makanan minumann enakk porsi banyakk,positive
tempat nya nyaman dan strategis,neutral
resto anjing pesan banyak lwat gofood sudah dikasih catatan tidak pedas malah dikasih pedas semua anak anak enggak ada yang mau makan lu bakal bangkrut kalau ke konsumen kaya begini perlakuannya tidak recomended,negative
benaran jangan kesini deh karyawannya buruk sikap banget sudah kerja songong lagi wkwkwk makananya enggak enak pesan indomie pedas dikasinya yang biasa kebanyakan becanda si,negative
makanannya sih oke rasanya enggak berubah sejak awal buka tapi lantai nya kotor piring bekas pelanggan banyak yang belum diambil lantainya kotor wastafelnya apalagi banyak kerak makanan mohon lebih diperhatikan lagi untuk kebersihannya,negative
hari ini saya mau urutan online kok tidak bisa ya pakai gojek gran shopee apakah sudah tutup restoran nya,negative
tempatnya bagus bersih dan nyaman,positive
kalo kerja jangan bercanda sumpah demi alex enggak apa apa tapi enggak begitu juga duduklah,negative
makanan enak terutama samping hidangan nya mie nya biasa saja sih kayak mie biasanya antrenya agak lama kalo pas rame wajar,negative
kalau kata orang banyuwangi maah ini langganan nya anak anak tapi kalau kataku ini mah enak sambel nya pas enggak pelit dan enggak pedas banget menu favorit aku adalah udang dan rempelo atinya yang terbaik pokok,neutral
pedas cuy,neutral
rasa dan sambalnya tetap enak enggak berubah,neutral
resto tolol lemot cetak nota saja bermenit menit kalo enggak niat jualan tu p saja ini karyawan sama manajemen sama sama idiot,negative
ini adalah tempat kopi jam yang murah meria suka banget kesini kopinya enak berhubung aku anak kos jadi aku seringnya pesan yang promoan beli dpet kopi susu sama gratisnya bisa thai teh atau hijau teh tapi aku sih lebih suka yang gratisannya hijau teh di sini pancongnya juga enak banget apalagi yang pancong susu keju sama milo enggak pelit anda kasih toping enggak pernah absen kesini tiap minggu malah pernah yang sampai sminggu kali sayang sekali sangking ramenya di sini pegawai sampai sibuk dan lupa kbersihan di lingkungan kadang kayak gelas habis mnum dll tisu sukses selalu ya,negative
pelayanan nya lambat sekali dan pegawai nya cuman orang saja tolong buat pemilik nya pegawai nya di tambah lagi biar pelayanan nya enggak lambat,negative
nugas di sini nyaman banget karena tempatnya nyaman dan kopinya murah murah banget,positive
maaf kak ya agak lama soalnya bermasalah nota kakak enggak tercetak gara gara cetak masalah silakan ajukan komplain ke restonya ya setelah jadi segera saya antarkan halo tolong pemberitahuan kritik ini dan segera perbaiki ya kasihan drivernya menunggu lamaa kak hampir menit sendiri apalagi posisinya sudah malam saya pun jadi enggak enak nih sama drivernya tolong banget segera dibenahi sistemnya,negative
ayam nya enggak hangat masih ada merah rasanya tolong perbaiki lagi tepungnya juga tidak cruchy keras,negative
unik enak warisan banget khas banyuwangi sambalnya pas di lidah,neutral
mantap harga terjangkau rekomen banget guys,neutral
pokoknya kalau ke banyuwangi harus kesini enggak boleh absen harga terjangkau porsi besar pilihan lauk banyak berlimpah yang pasti enak banget,neutral
geprek kak mawar ini buka terus selama bulan puasa bisa makan di lantai yang sepi selama bulan puasa harganya sudah pasti dijamin ramah dompet lupa enggak aku foto sudah asik makan,neutral
gajelaa pelayan lama pesanan tidak sesuai enggak rekomend banget,negative
terlalu lama dalam pelayanan enggak mengulang ke sini lagi,negative
pertama kesini sebenarnya ingin yang ganda mawar sayap tapi ternyata katanya belum siap terpaksa beli yang geprek kota dan ternyata rasanya biasa saja sambalnya juga enggak istimewa,negative
sudah tidak bebas refil nasi ya,neutral
untuk rasa enak tapi maaf saya pesan online ayam renyah dapatnya drumstik satu,negative
enak ayamnya enggak menyangka,neutral
sering nongki ke sini karena secozy itu tempatnya ada harga ada rasa ya,positive
makanannyaa enak banget pelayannya ramah,positive
tidak buat kaum mendang mending harga bikin menguras kantong tidak ada rincian struk makanan dan menu makanannya,negative
tempatnya luas pelayanannya cepat cuman minusnya sampah bekas pengunjung enggak di bersihin maaf ya kak,positive
pelayanan ramah makanannya enak dan tempatnya nyaman,positive
dari sekian gacoan di malang yang pernah saya datangi hanya disini yang menyajikan layanan tunggu lama hampir menit saya berdiri antri panjang di depan tidak ada petugas yang menginformasikan jika makan ini pemesanan menggunakan scand barcode yang tersedia di meja jadi sudah terlanjur antri panjang di kasir ternyata diarahkan langsung ke meja terlebih dahulu dan di sarankan pesan menggunakan menu online untuk makanannya masih oke lah tapi untuk pelayanan sangat buruk banget sedotan minuman tidak ada saos dimsum cuma di kasih biji sedangkan saya pesan dimsum pangsit cuma di kasih meja bekas orang enggak langsung di bersihkan siomay sama mie dingin kurang segar tolong di perbaiki lagi pelayanan nya,negative
pelayanan ramah cepat harga ramah dikantong ada wifinya pokoknya rekomend buat kesini deh,positive
makanannya enak minumannya juga enggak kalah enak,neutral
pelayanan lama banget kesel menunggu nya,negative
bungkus disini tapi cuma dapat tepung doang dagingnya haluu padahal ada awal sudah ada jelasn kalau dada dan sudah kak bilang sama mas nya parah mau muntah makan tepung,neutral
lokasi mudah di jangkau pelayanan lumayan harga lumayan pelayanan kurang ramah pada ojol pembeli yang meminta ambil a cara parkiran pingir jalan,negative
antrinya yang luar biasa,positive
tempat nyaman enak,neutral
gerai mie gacoan dekat stasiun malang lokasinya juga dekat dengan taman trunojoyo harga sama seperti gacoan lainnya enaknya yang di sini bisa dibungkus saja lalu makan di luar atau di taman di dekatnya,neutral
sekarang pesennya pakai barcode untuk makan ini memudahkan biar tidak usah antri kalo mau bayar pakai qris,positive
harga pas buat anak kos mencoba geprek crispnya bikin nagih dan bertambah terus,neutral
belum lengkap rasanya ke banyuwangi kalau enggak mampir ke sego tempong mbak har sambalnya maknyus banget pedesnya nampol berada kurang makan piring nasi kuliner wajib jika ke banyuwangi,neutral
mama aku suka makan disini,neutral
tolong ya untuk orderan online jangan di lama ain datang duluan masa ya ofline sudah slesai makan tapi yang online pesenan minuman belum slesai,negative
beberapa kali kesini dari segi harga makanan minuman sangat ramah di kantong hanya saja meskipun menerapkan konsep diri layanan seharusnya lebih diperhatikan lagi kebersihan meja dan kursinya tiap kali kesini meja masih penuh dengan debu jadi bikin pakaian kotor apalagi tidak disediakan tisu jadi kalo ada bekas tumpahan minuman bingung bersihinnya,negative
sekarang untuk minuman dan samping hidangan ambil sendiri dipanggil pakai alat bell memanggil dipanggil karyawan pakai speaker daerah yang belakang ditutup pas kesini kasirnya enggak pakai mikrofon jadi agak susah dengar kakaknya karena gacoan kan rame banget ya,negative
kalo menu enggak siap dan kehabisan bahan menu di aplikasi di matikan woii masa urutan minuman saja jam kasihan pengandar nya juga menunggu lama menunggu bahan datang,negative
tempatnya bagus banget pelayanan ramah banget dan harga kopi makanan ringan dan makanan sangat terjangkau dan murahh,positive
tempatnya nyaman makanannya enak dan pelayanannya bagus,positive
harga murah meriah porsi muantap rame juga enggak cuma yang makan di tempat tapi juga yang ambil jauh saran buat yang enggak kuat pedas meminta sambelnya dipisah saja menu yang saya coba ayam tahu telor ribu saja ada sayurnya juga cuma perlu bersabar karena antrinya agak tidak teratur,negative
meja kecil cukup berdua saja suasana biasa saja dekor tidak ada untuk daerah merokok dan tidak belum ada tanpa peringatan sekat mana wajib tanpa rokok karena ada meja outdoor juga untuk makanan cukup enak untuk ke panco nya dan harganya yang sangat istimewa murah meriah,neutral
makanannya enak tempatnya nyaman dan rapi,positive
aku pesan yang ayam hokage sambal bawang enggak ekspek kayak begini tapi okelah cuma agak tipis banget memang salahku sih enggak lihat dan enggak tau bentuknya akan begini untuk harga kurang bernilai tapi namanya lagi laper bagaimana ya,neutral
minumannya murah banget kemarin gue pesan hitam teh reguler k doang dia menjual berbagai ukuran minuman reguler besar jumbo kalo enggak salah murah disini ada menu beli get juga makanan nya juga murah wifinya oke ada colokan juga pengunjungnya banyak enggak tertib meninggalkan sampah di atas meja mana berantakan banget ada bekas rokok sama campur minuman sisa padahal disini setau gue diri layanan karena berantakan gue meminta pelayannya bersihin padahal harusnya pada paling tidak sudah dibersihin duluan sama pengunjung,negative
resto lama menunggu orderan hampir menit,negative
murah enak langganan banget,positive
buat pengandar enggak cocok lama sudah menunggu jam lebih enggak jadi jadi ini keburu sahur yang pesann,negative
tempatnya oke sederhana cukup buat orang banyak untuk makanan keseluruhan enak semua dan pelayanan dari kasir juga baik ramah untuk bagian nasi coba lebih di perbaiki karena lain waktu kesini ada yang nasinya kurang matang,positive
mak nyus,neutral
sudah reservasi dan dp ke resmi nya pas ke outletnya malah enggak ada tempat buat apa reservasi kalo kayak begini mana mas yang di dapur marah marah ke saya sumpah enggak ramah banget ke pelanggan,negative
tempat bersih bagus,neutral
layanan kurang lama banget hampir sejam menunggu ini yang katanya cabangnya sudah se indonesia harusnya sudah profesional dong tentang durasi pelayanan kalau memang ingin sistemnya perbarui harusnya kecepatan layanan juga disesuaikan lah payah,negative
pesan th anget dikasih th panas pakai banget dan masnya nyuruh saya tambah es sendiri biar jadi anget pelayanannya buruk banget,negative
mungkin cocok buat yang mencari suasana dan saya bukan yang termasuk itu saya cari makan menunggu makanan datang sekitar menit padahal hari kerja memang pelayanannya mereka berusaha secepet mungkin tapi kalo aku mah menit mendingan makan di tempat lain,negative
pelayanan cepat makanan mantab,positive
makanan enak tempatnya lumayan cuma pelayanannya lama banget pesenan datang satu jam setelah menunggu dan ada yang dapat duluan padahal aku yang datang duluan kalau misalnya makanan belum selesai mending minumannya di mengeluarkan duluan biar enggak menunggu lama,negative
sesuai ekspektasi,neutral
enggak perlu diragukan lagi baso nya enak harga terjangkau masuk kantong mahasiswa sayuran mie bebas tempat nya cabang sukun ini nyaman,neutral
kami pesan untuk makan di tempat saya tidak pernah menyebutkan udang rambutan tapi di notta tertera udang rambutan saat membacakan ulang pesanan sangat cepat sehingga kami tidak begitu jeli pada saat kami mengadu bahwa kami tidak pernah pesan udang ranbutan kasir bilang bahwa pesanan tidak bisa di batalkan awal mula kesalahan kan bukan terletak pada kami kasir yang salah masukan kami tidak pernah menyebutkan udang rambutan kenapa kami yang harus menanggungnya saran saja untuk kasir jika bacakan ulang pesanan jangan terlalu cepat kami tau itu ya dari struk di dikte sebegitu cepat mana jeli kami cari kasir yang profesional tolong diperbaiki sitem pesanannya,negative
tempatnya nyaman dan bagus pelayanan cepat banget dan ramah ramah,positive
semalem makan disini tapi luaamaaee keburu hilang lapere,neutral
nasi tempong pertama yang saya rasakan saat pertama kali tiba di banyuwangi,neutral
layanan mbaknya baik suasana ramai si,positive
tempat nya nyaman banget rekomendasi banget buat maba baru di malang,positive
sajian nasi tempong paling enak di banyuwangi meski jauh dari kota tapi setelah makan dijamin puas,neutral
pelayanannya ramah,positive
cabang kak ros terpaya pelayananya,neutral
pelayanan ramah cepat di banding gacoan lain kamar mandi meja lantai selalu bersih lantai tangga agak licin,positive
kuah mantap sayur tak terbatas,neutral
delicioso ueenaakk sambal nya selalu segar dibuat oleh mbaknya yang super duper murah hati bebas flow ke piringku mantap,positive
kopisyop jam pilihan menunya banyak dan terjangkau tempatnya dekat kos sama kampus jadi bisa banget buat langganan,neutral
andalan kalo habis dari mana mana ayam yang ada saos kari nya itu favorit,neutral
pelayanan cepat harga murah banget kopi ada krim enak favorit tapi sayang tempatnya sekarang kurang tepat banyak kayak yang enggak kerawat,positive
dingin tempat ac nya pelayanannya cepat terbaik,positive
tempatnya bersih dan nyaman harganya murah semua menu enggak pernah ada yang gagal,positive
tempatnya enak buat nugas jadi rekomen banget buat mahasiswa yang lagi cari tempat untuk nugas,positive
menu komplit harganya standar dan sambelnya enak banget tempat bersih,neutral
tolong ya karyawanannya yang sopan sama pelanggan enggak usah pakai nyente anda cowok apa bencong enggak sopan banget saya beli enggak mntak disitu,negative
sering pesan gofud disini selalu cepett pengemasan nya terus juga enak murahh kopi ada krim nya enak banget gilss,positive
menunggu ayam biji saja sampai jam,negative
untuk ayam geprek enak bumbu juga terasa sambal juga sangat pas untuk pelayanan juga cepat dan responsif pegawai juga ramah sangat recomen untuk pecinta ayam geprek,positive
enak dan bebas sayur,neutral
enak si daging nya berasa tapi asin banget sampek setelah makan pusing karena asin sekali sangat disayangkan,neutral
harganya murag rasanya enak tapi tepungnya ketebelen ayamnya sedikit,neutral
makanan oke sistem antrian baik musholla dan kamar mandi bersih hanya saja udara wastafel toilet dan udara wudhu berwarna putih pucat jadi mengurungkan niat untuk sholat karena udara wudhu yang kotor diperbaiki lagi,negative
enak buat nugas rasa nya tidak pernah gagal pas dekat stasiun,neutral
mohon maaf waktu beli ada tikus besar saya panggil karyawannya karena tikusnya mondar mandir karyawannyapun melihat saya ketakutan bukannya membantu benar benar cuma memperlihatkan tanpa kata saya tau masih ada orderan dan harus diselesaikan tapi apa salahnya membantu sebentar mohon maaf kak saya apresiasi makanannya tapi tidak untuk pelayanan dan kesigapannya hari ini terimakasih,negative
murah enak sekali harga cocok buat mahasiswa,neutral
langganan mahasiswa cocok di kantong dan enak,neutral
resto terbaik saat ini mantap pul,neutral
kesini bareng teman teman betah banget makanannya juga selain murah juga enak banget cocok buat mahasiswa yang lagi mau frugal hidup,positive
pesan malam lewat gofood enggak karuan banget pelayanan jelek lama banget woii sampai jam lebih drivernya saja kasihan menunggu lama banget sudah begitu pas makanan sampai enggak dikasih sambel samsek parahnya lagi nasi jadi bubur wkwkw geprek,negative
tempatnya ramai sekali pasti ada menu kosong harganya murah sekali,negative
sini go enak banget,neutral
saya sudah x ini urutan salah yang pertama sudah di ganti yang ke juga di ganti cuman saya datangi tempatnya pengalaman yang kurang mengenakanya saya urutan lagi dengan pengandar baru drivernya sudah bersedia membantu untuk bagaimana pertanggungjawaban nya malah sama karyawan nya dihasut agar tidak melanjutkan pesanan yang salah dan memberi tahu bahwa pesanan saya adalah fiktiv saya kapok dan lain kali saya urutan di kopi studio lain benar mengecewakan dan tidak bertanggung jawab,negative
rasa nya paling enak se banyuwangi tak tertandingi mesti mampir kalau lagi tugas ke banyuwangi sukses terus bu har dan sekarang ada sambal nya untuk oleh untuk botol kecil dan botol lebih besar,neutral
geprek ter terbaik pokoknya,neutral
tempatnya enak nyaman jam ada wifi tersedia ruangan ac dan outdoor tersedia musholla dan toilet,positive
muahall sekali nasi tambah cumi hitam biji dan pete kena ribu,neutral
menu makanan di sini seperti menu penyetan namun pilihan lauknya cukup banyak ada sayur rebusnya juga cocok untuk makan siang atau makan malam tempat makan luas namun daerah parkir terbatas harga memang sedikit lebih mahal,neutral
makanan nya enak dan punya banyak pilihan kakak kakak juga memberikan layanan yang baik,positive
buka sampai malam tapi lauk sangat terbatas apabila datang di atas pukul kami hanya dapat memilih lauk telur ayam dan jenis ikan lupa namanya,neutral
tempat luas dan nyaman harga bersahabat,neutral
pelayanan bagus bakal balik lagi sih,positive
pernah sekali makan disini dan rasanya enggak mau balik lagi karena pelayanan yang buruk dan tidak memenuhi sop padahal sudah jelas ada papan yang bertuliskan sebagaimana peraturan sopnya waktu tunggu makanan lebih dari menit bahkan saya menunggu sampai hampir jam dan karyawannya juga berisik bercanda mulai saya datang sampai saya pulang padahal jelas dapurnya terbuka dan berinteraksi secara langsung dengan pelanggan seharusnya bisa jaga sikap kecuali dapur berada di dalam dan tertutup lain kali untuk karyawannya di saat jam kerja dan jelas jelas ada pelanggan lebih dijaga kesopanannya ya,negative
tempatnya nyaman tapi kipasnya mati yang pojok atas,negative
menu dan rasanya mantap,neutral
tempatnya nyaman pelayanan nya ramah,positive
pelayanannya yang terbaik rasanya juga enakk,positive
enak bnanget bakso dan pentolnya,neutral
puedess padahal deh pesan yang sedang terasinya kerasa banget buat yang enggak terlalu suka aroma terasi yang kuat mending meminta dikurangi,neutral
disana parkirnya kayak preman menarik ke pengunjung dengan tidak sopan tidak disebrangkan eman tempatnya bagus,negative
sudah beberapa kali kesini karena kebetulan punya teman yang kerja disini sejauh ini pengalaman nongky disini menyenangkan minumannya cukup enak makanannya juga cukup enak mana ada paket bundling minuman yang cocok buat yang niat nongky agak lama harganya juga ramah di kantong terutama buat para mahasiswa disini bisa sambil kerja tugas karena tersedia colokan listrik spacenya memang enggak terlalu besar tapi disediakan daerah untuk merokok dan bukan merokok kamar mandi juga cukup bersih jukirnya juga disini benaran kerja dan mau bantu nyebrang,positive
pelayananya ramah dan memuaskan,positive
pelayanan buruk sekali paling lama ketimbang gacoan lainnya aku pesan di jam menunggu sampai ngantuk kelaperan sehabis badminton sedangkan pesanan selesai di jam berikutnya mungkin ditambah karyawan lagi sih terima kasih,negative
tempat nyaman sangat cocok buat ngerjain tugas dan kerja tapi terlalu ramai kadang tidak kebagian tempat,negative
beli mawar sayap saja mnit kalo mau beli masih cepat yang ada suhat ada sgura gura lama banget,negative
baksonya enak banget dan koyornya enak sekali,neutral
kalo makanannya tidak buruk sesuai hrga tapi pelayanannya masa bisa ada bilang sesuai hrga juga datang ksana jam set malam ber kursi semua tinggal berdua meja besar yang lebih dari ada tulisin diterima kabeh padahal pelayannya tau kita sedang cari kursi tapi mereka njegidek saja akhirre tak tanyakan mas itu gabole ta ada dudukin kita ber jawabbe permas begini boleh bu terus arek wedok mengomong seng dek kene saja ojok ada kunu lah masih aku dek ndi sak karepku ta orang bayar sbnere enggak pernah saya memandang remeh pelayan begitu orang kita sama saking orang perempuan itu ketus banget jadi saya marah juga jam orang cari tempat duduk sudah gabole sebelah sini suruh sebelah sana semua padahal loh tutup jam malam ada orang makan nyapu semau jidat aku saja kalo ada rumah makan ewangku nyapu tak suruh mandek gilo soale,negative
baksonya enak kerasa dagingnya kuahnya guuriihh sayur sama mie bisa ambil sepuasnya tapi mienya ke matengan masaknya rame banget jadi ambilnya desak an kasihan yang bawa anak kecil,negative
beli mie gacoan di jam pagi pelayanan kurang memuaskan kasir dua cowok cewek enggak ada senyuman pelayanan pas waktu ambil mie gacoanya juga tidak ada senyuman mungkin pagi tapi setidaknya senyuman ada utamakan jangan judes ya kak,negative
tempat strategis bersih nyaman,neutral
pelayanannya jutek lain kali yang ramah sama pembeli,positive
banyak peningkatan suka banget,neutral
enak banget yang terbaik,neutral
saya pesan lewat aplikasi gojek sudah saya kasih penjelasan di aplikasi bahwa sambel di pisah karena buat anak kecil dan pengandar juga sudah saya bilang buat anak kecil jadi sambel jangan di campur tapi tetap yang datang sambal nya di campur tolong jika ada permintaan itu di perhatikan,negative
nasi sambal tempong super mak nyus di banyuwangi super komplet nasi tempong dengan nasi tempe dan tahu goreng sayur rebus ikan asin tambah sambal tempong nya sedap walaupun bentuk nya bukan restoran namun lokasi dan akses mudah biasanya selalu ramai tahu dan tempe nya gurih ikan asin nya tebal dan lezat telor goreng nya kriuk ikan goreng nya sedap sambal nya saya bertiga makan malam di sini nasi temponh porsi pakai ikan goreng dan porsi nasi tempong pakai telur goreng tambah tempe goreng porsi potong tambah es th total enggak sampai k yang doyan pedas yang satu ini jangan sampai kelewatan,neutral
tempatnya enak ada yang indoor sama outdoor buat nugas ada musholla nya juga makanannya enak enak semua layanan nya juga mantap deh pokoknya pokoknya rekomendasi banget deh buat semuanya,positive
makanan enak pelayanan baik dan harga terjangkau,positive
tempatnya nyaman pilihan minumannya juga banyak hrganya terjangkau,positive
makanannya enak bernilai itu banget,neutral
pelayanan memuaskan dan fasilitas yang memadai menjadi pengalaman terbaik untuk beristirahat sama,positive
mantul pedasnyaa siap siap antri lama kalo pas ruame tapi bernilai itu,negative
nasi tempong yang termasuk murah tapi pilihannya enggak yang terlalu banyak banget ya dia sudah dapat sayur tahu tempe bakwan jagung ikan asin sambel tinggal tambah mau lauk apa tadi makan tambah pepes tongkol jadi rbkeyboard key name sajahh agustus,neutral
belii lv tapi rasanya kecap doang enggak kerasa pedasnya,neutral
pelayanan buruk sangat enggak cowok enggak cewek sama saja sangat mengecewakan parah rasa ayamnya juga terlalu over penyedap nya serasa makan tepung masako beda sama yang di siguragura tolong di tindak lanjutkan pegawainya kak terima kasih,negative
pelayanan buruk musik saja kencang jualan model kayak diskotik pesenan menunggu menit belum dibuatkan malah asik nyanyi enggak jelas lebih tolol lagi kasir perempuan ditanya atas nama siapa saya jawab nama saya malah dikasih nama orang lain sampai satujam menunggu akhirnya bodo amat saya tinggal kalau mau terus exis perbaiki karyawan mu yang kayak anak kampung itu kerja totalitas kagak musik kampung saja diputer keras,negative
pelayanan terlalu lama satu jam lebih,negative
pelayanan sangat baik karyawannya sangat ramah dan sopan,positive
makanan enak pelayanan bagus,positive
harganya terjangkauu banyak promonya layanan baik dan tempatnya juga enak,positive
geprek kak mawar niat enggak sih jualan masa tiap pagi kalau mau beli selalu enggak ada uang kembalian atau pelayannya melakukan tindakan korupsi tolong di perbaiki siap kan uang di laci untuk kembalian kalo orang mau belanja pakai uang rbkeyboard key name pagi berarti enggak bisa beli dong ownernya tolong perhatikan ini,negative
enak banget tempatnya nyaman,neutral
pengalaman pertama kali makan disini karena penasaran tidak ada daftar menu harga pelayanan kurang ramah bahkan terkesan ketus saat ditanya harga kesannya makanan biasa saja kurang sebanding dengan harganya,negative
mantap banget nasi tempong nya sama sambelnya yang super pedas ini disarankan banget buat kalian yang jalan jalan di banyuwangi,neutral
sensasi warung tradisional dengan rasa cukup nikmat cocok buat maksi catatan toilet cuma untuk bak ya,negative
sering makan disini yang jam pagi siang rasa masakan nya enak banget sambel nya mantap ayam nya kress buangett matengnya itu pas sampai rasanya aku jatuh cinta sama koki pagi nya jadi ingin kenalan sama koki nya,positive
lantai kotor berminyak enggak ada yang bersih untuk pelayanan okelah,negative
suka sama taronyaa kalau lagi hopless nugas pasti mencari yang adem adem disini oleh yang cara pancong nya juga enakk,neutral
pelayanan lebih dipercepat lagi untuk makanan dan minuman sudah oke,positive
pelayanan kurang cepat,negative
cocok untuk lidah para kuliner,neutral
kasirnya ramah sabar dan telaten menunggu urutan pembeli dengan sabar buat pengunjung kalo kalian belum dapat nomer meja jangan mencari tempat duduk dulu ya kasihan yang datang lebih awal tapi enggak bisa duduk mantap gacoan stasiun,positive
pelayanan enggak ramah pesan ayam geprek sambal bawang enggak dikasih sambel beli minum enggak dikasih sedotan aduh untung di cabang lain ramah semua,negative
makanannya enak sekali sambalnya pedas banget cocok buat yang suka pedas,neutral
